612
13
-49.387007 -5.679486 -6.678646 -12.225695 3.139451 -5.698209 -1.799868 -9.228441 -2.800117 -5.804691 -0.077073 -2.792553 0.988375
-45.294174 -0.345877 0.918955 -3.660385 5.991791 -4.179933 5.723352 -3.419755 0.866536 -1.998657 1.416192 -3.600265 -0.772305
-46.494069 -0.136317 -1.108504 -6.753936 6.904750 -5.016085 3.955887 -3.776639 -0.155926 -2.617551 0.035757 -4.076203 0.410805
-51.270246 -2.164926 -0.521888 -5.255539 5.639048 -4.831605 2.660168 -5.604174 2.006832 -3.266675 2.551712 -3.737380 -0.460975
-46.916664 0.364541 2.204600 -4.857307 4.917726 -5.098124 3.548499 -4.178017 -1.473711 -4.361659 2.963832 -3.270649 1.143034
-52.280411 -2.801234 2.378484 -3.799247 4.415816 -9.454570 0.182942 -4.857226 0.950671 -1.550378 1.824893 -1.834838 0.846772
-44.572043 2.554510 4.607246 -4.536588 7.068750 -3.827019 3.976872 -1.469968 0.521610 -1.770108 2.149914 -3.311596 0.604024
-45.284887 1.858614 3.179803 -5.046930 6.217130 -4.194399 3.145725 -3.104879 0.917387 -2.302039 2.537964 -2.958328 0.927544
-53.661943 3.104537 8.745183 -1.665588 7.890556 -4.605403 5.158643 -3.076186 2.147634 -2.456530 0.851643 -2.165283 0.037929
-46.589531 2.910189 4.978197 -5.770680 6.462330 -4.175590 3.595812 -1.230409 3.434070 -0.095011 3.055159 -0.554658 0.643023
-49.985284 -0.819171 5.281842 -2.171386 7.916480 -3.255984 2.014693 -2.622379 2.304948 -2.555838 2.022307 -3.890252 -0.503813
-42.476651 5.817166 4.833328 -3.048937 9.751848 -1.522104 5.344870 -4.578884 1.228582 -1.989083 1.067683 -1.589481 1.356914
-44.022375 4.617686 5.463208 -1.584134 8.979857 -3.153726 4.997171 -2.723292 1.069265 -3.995590 2.335678 -1.670283 0.201504
-50.108462 3.294365 6.363765 -4.661449 8.933454 -2.344856 2.312718 -3.299473 0.895135 -5.273796 1.988259 -1.578044 -0.114942
-52.970693 -1.464893 2.846621 -6.717070 4.280573 -5.253601 1.178704 -6.701477 -0.634628 -4.335863 0.707226 -2.494626 0.367895
-48.747988 4.968375 11.320721 -2.113811 5.513447 -1.274702 5.215224 -2.363257 3.734438 -3.303944 0.745908 -3.135012 2.195172
-47.540706 0.421954 4.297442 -1.394107 8.819901 -2.120684 3.932548 -2.979174 2.858668 -1.647217 4.251448 -0.196655 2.447897
